0.112337971	-1.035628825
0.112366426	-1.03691413
0.112424083	-1.0374704
0.112424083	-1.037216414
0.112453286	-1.037184207
0.112510944	-1.037220226
0.112568602	-1.037301967
0.112597805	-1.037181941
0.112655462	-1.037347797
0.112684666	-1.037045674
0.11271312	-1.037266162
0.112770778	-1.037306317
0.112770778	-1.036708497
0.112799981	-1.03690541
0.112857638	-1.036781451
0.112886842	-1.037419671
0.112915296	-1.037580559
0.112973702	-1.037230258
0.113002157	-1.037114513
0.113059814	-1.037817483
0.113089018	-1.037463085
0.113117472	-1.037304896
0.113175878	-1.03739131
0.113204333	-1.037177649
0.113233536	-1.037610911
0.11326199	-1.037701812
0.113320397	-1.037387616
0.113348851	-1.037542965
0.113378054	-1.037453436
0.113406509	-1.037826231
0.113435712	-1.036623471
0.11349337	-1.037436262
0.113551027	-1.03786465
0.11358023	-1.037673814
0.113608685	-1.038499277
0.113667091	-1.038267378
0.113695546	-1.037848899
0.113724749	-1.037401861
0.113753203	-1.037172771
0.11381161	-1.037451956
0.113840064	-1.037871241
0.113869267	-1.03830236
0.113926925	-1.037521761
0.113955379	-1.037540798
0.113984582	-1.038371674
0.114013786	-1.037861357
0.114071443	-1.038047323
0.114099898	-1.038215963
0.114158304	-1.03759604
0.114158304	-1.038660141
0.114215962	-1.038542796
0.114244416	-1.038763619
0.114273619	-1.038716551
0.114302074	-1.038745263
0.11436048	-1.038569172
0.114388934	-1.038448668
0.114418138	-1.038235657
0.114446592	-1.037905302
0.114504998	-1.038545618
0.114533453	-1.03786305
0.11459111	-1.038124197
0.11459111	-1.038407352
0.114649517	-1.038021998
0.114649517	-1.038490664
0.114707174	-1.03828005
0.114735629	-1.038461669
0.114793286	-1.038347092
0.11482249	-1.0383789
0.114851693	-1.037932881
0.11490935	-1.03804377
0.114937805	-1.038189875
0.114967008	-1.038275831
0.114996211	-1.038289449
0.115053869	-1.038726248
0.115082323	-1.037885583
0.115111526	-1.038150575
0.11514073	-1.038376762
0.115198387	-1.037865985
0.115226842	-1.038381911
0.115284499	-1.038465036
0.115313702	-1.038470177
0.115342906	-1.038229947
0.115400563	-1.038035966
0.115429018	-1.038065677
0.115458221	-1.038217441
0.115515878	-1.038663759
0.115545082	-1.038849785
0.115573536	-1.038727868
0.115631194	-1.038704207
0.115631194	-1.038812273
0.1156896	-1.038476848
0.115718054	-1.038322769
0.115775712	-1.038659382
0.115804915	-1.038395157
0.115834118	-1.039067541
0.115891776	-1.039108321
0.11592023	-1.038951681
0.115949434	-1.038530063
0.115978637	-1.038804649
0.116007091	-1.038535155
0.116036294	-1.038485107
0.116093952	-1.03889214
0.11615161	-1.038737803
0.11615161	-1.038631431
0.116209267	-1.039008516
0.11623847	-1.039224095
0.116296128	-1.039011236
0.116325331	-1.039102069
0.116353786	-1.039375054
0.116411443	-1.039691625
0.116411443	-1.039623542
0.116469101	-1.039333577
0.116498304	-1.039038102
0.116527507	-1.039064547
0.116585165	-1.039247459
0.116613619	-1.039389135
0.116642822	-1.038870264
0.116672026	-1.039358505
0.116729683	-1.039557021
0.116787341	-1.04011695
0.116844998	-1.039359072
0.116844998	-1.039246473
0.116874202	-1.039651601
0.116902656	-1.039432526
0.116960314	-1.039796332
0.116989517	-1.039577132
0.11701872	-1.039124166
0.117047174	-1.039811711
0.117104832	-1.039889488
0.117134035	-1.039351724
0.117191693	-1.039522771
0.117220896	-1.040175861
0.117278554	-1.039901954
0.117307008	-1.039981253
0.117336211	-1.039312913
0.117365414	-1.040092112
0.117423072	-1.039983819
0.117423072	-1.039491102
0.11748073	-1.03965776
0.117509933	-1.039852255
0.117538387	-1.04031582
0.117596045	-1.040243298
0.117625248	-1.040310237
0.117682906	-1.040119387
0.117712109	-1.040074083
0.117769766	-1.039677104
0.117769766	-1.039317612
0.117827424	-1.039662349
0.117856627	-1.039849948
0.117885082	-1.039383041
0.117914285	-1.039447205
0.117971942	-1.039983841
0.118001146	-1.03988445
0.1180296	-1.03980293
0.118087258	-1.040054685
0.118144915	-1.04017458
0.118174118	-1.039739348
0.118203322	-1.039729873
0.118231776	-1.039740935
0.118260979	-1.040831889
0.118318637	-1.040768678
0.11834784	-1.040552275
0.118376294	-1.040783766
0.118405498	-1.040435058
0.118433952	-1.040177804
0.118492358	-1.040066786
0.118550016	-1.040007595
0.11857847	-1.04025506
0.118607674	-1.040522314
0.118665331	-1.040744879
0.118694534	-1.039612329
0.118722989	-1.040018569
0.118752192	-1.040601683
0.11880985	-1.041079578
0.118839053	-1.04070271
0.118867507	-1.040194125
0.118925165	-1.040977292
0.118925165	-1.04096243
0.118954368	-1.040529087
0.119012026	-1.040463624
0.119069683	-1.040703288
0.119098886	-1.040290895
0.119127341	-1.040253986
0.119156544	-1.040503846
0.119214202	-1.041027727
0.119243405	-1.040878795
0.119271859	-1.040734682
0.119330266	-1.040597665
0.11935872	-1.040692247
0.119387923	-1.040533479
0.119416378	-1.040724424
0.119445581	-1.041039465
0.119503238	-1.040730117
0.119560896	-1.040576804
0.119590099	-1.040845262
0.119618554	-1.040734697
0.119647757	-1.040533403
0.119705414	-1.040450481
0.119734618	-1.041160405
0.119763072	-1.040563183
0.119792275	-1.040701296
0.119821478	-1.041676738
0.119879136	-1.041165347
0.11990759	-1.041344203
0.119965248	-1.040805444
0.119994451	-1.040634908
0.120052109	-1.040909302
0.120081312	-1.04063217
0.120109766	-1.040624166
0.12013897	-1.041270327
0.120168173	-1.041345493
0.12022583	-1.041214569
0.120254285	-1.041605066
0.120283488	-1.041248515
0.120311942	-1.040920053
0.120370349	-1.041198679
0.120428006	-1.041756493
0.120456461	-1.041853635
0.120485664	-1.041920857
0.120514867	-1.041268902
0.120543322	-1.041511945
0.120600979	-1.041082119
0.120630182	-1.040903551
0.120659386	-1.041275607
0.12068784	-1.041507189
0.120745498	-1.041297406
0.120774701	-1.041652262
0.120803155	-1.041372458
0.120832358	-1.04118493
0.120890016	-1.041609855
0.120919219	-1.041825661
0.120947674	-1.041993491
0.12100608	-1.041973131
0.121063738	-1.041479374
0.121063738	-1.042293676
0.121121395	-1.042365874
0.12114985	-1.042237864
0.121179053	-1.042311587
0.121208256	-1.042730915
0.121265914	-1.042503938
0.121323571	-1.042007881
0.121352774	-1.042193887
0.121381229	-1.042253951
0.121438886	-1.042309303
0.12146809	-1.042392663
0.121497293	-1.042269886
0.121525747	-1.042139443
0.12155495	-1.042420368
0.121612608	-1.042204442
0.121641062	-1.04226746
0.121670266	-1.04259866
0.121727923	-1.0428368
0.121757126	-1.042832573
0.121757126	-1.042761025
0.121843987	-1.04212955
0.121872442	-1.04303922
0.121930099	-1.042555415
0.121959302	-1.042247149
0.121987757	-1.042681469
0.12201696	-1.042557215
0.122046163	-1.042888935
0.122074618	-1.043348049
0.122132275	-1.043324449
0.122161478	-1.042569513
0.122190682	-1.042673026
0.122219136	-1.043571356
0.122276794	-1.043699471
0.122305997	-1.043852739
0.122363654	-1.0440807
0.122392858	-1.043327799
0.122421312	-1.043041879
0.12247897	-1.0434387
0.122508173	-1.043870533
0.122537376	-1.043766356
0.12256583	-1.043587228
0.122623488	-1.043642516
0.122623488	-1.043854052
0.122681894	-1.043631269
0.122739552	-1.043553473
0.12279721	-1.043203549
