11.97741441	-1.157265988
11.98170874	-1.158848038
11.98170874	-1.158584907
11.9838838	-1.158848313
11.98817814	-1.15905386
11.99035319	-1.15815067
11.99464753	-1.157926586
11.99894187	-1.158179361
12.00111692	-1.158790992
12.0032362	-1.158967845
12.00541126	-1.15921456
12.0097056	-1.158654405
12.01182488	-1.158764423
12.01399993	-1.158494707
12.01617499	-1.158618723
12.01829427	-1.159023125
12.02258861	-1.158469998
12.02258861	-1.158164718
12.02693872	-1.158968657
12.03123306	-1.158751143
12.0355274	-1.15856551
12.03764668	-1.158764712
12.03982173	-1.158951557
12.04411607	-1.158676232
12.04411607	-1.15878741
12.04629113	-1.159352807
12.05058546	-1.158849772
12.05276052	-1.158578318
12.0548798	-1.158459889
12.05705486	-1.159344757
12.06134919	-1.158580302
12.06352425	-1.15833465
12.06781859	-1.159124216
12.06993787	-1.159276717
12.07211293	-1.159206527
12.07423221	-1.158786504
12.07858232	-1.158688157
12.0807016	-1.158776596
12.08287666	-1.158727645
12.08717099	-1.158470533
12.08717099	-1.158400401
12.09146533	-1.158538184
12.09364039	-1.158897404
12.09793472	-1.159390989
12.10005401	-1.159623029
12.10222906	-1.159352703
12.1065234	-1.159321709
12.10869845	-1.159615018
12.11299279	-1.159586509
12.11516785	-1.159646365
12.11728713	-1.15941317
12.11946218	-1.160252169
12.12158147	-1.160006816
12.12593158	-1.160254862
12.12805086	-1.159831114
12.13022592	-1.159949726
12.13452025	-1.160069386
12.13881459	-1.15999127
12.13881459	-1.16007333
12.14310893	-1.15989027
12.14528398	-1.159696249
12.14740327	-1.160313726
12.14957832	-1.160551131
12.15387266	-1.160340204
12.15604771	-1.160244633
12.158167	-1.160022526
12.16034205	-1.160125972
12.16463639	-1.160022728
12.16681144	-1.160260349
12.17110578	-1.160116681
12.17322507	-1.159527246
12.17540012	-1.160754751
12.17969446	-1.16033652
12.18186951	-1.160458003
12.1839888	-1.16067315
12.18616385	-1.161077895
12.19045819	-1.160764001
12.19263324	-1.160343046
12.19475253	-1.160763499
12.19692758	-1.160365878
12.20122192	-1.161098722
12.20339697	-1.161232605
12.20551626	-1.160844823
12.2098106	-1.160536192
12.21198565	-1.160196059
